ApsimVersion = 7.10 r4171
Title = 57_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999        240.000        196.036        980.178        273.378        106.800        600.000        198.774        21895.0          8.000
     08/10/2000        240.000        198.113        990.566        283.766        106.800        600.000        141.363        19388.6          8.000
     10/10/2001        240.000        190.479        952.394        245.594        106.800        600.000        155.846        19197.0          8.000
     26/09/2002        240.000        198.405        992.023        285.223        106.800        600.000        184.416        20180.7          8.000
     02/10/2003        240.000        139.015        695.075        -11.725        106.800        600.000        139.084        14994.2          8.000
     18/10/2004        240.000        192.949        964.746        257.946        106.800        600.000        199.677        23397.0          8.000
     23/09/2005        240.000        206.635       1033.177        326.377        106.800        600.000        177.420        20945.0          8.000
     06/10/2006        240.000        204.282       1021.409        314.609        106.800        600.000        197.195        21257.7          8.000
     02/10/2007        240.000        196.539        982.693        275.893        106.800        600.000        190.293        21312.7          8.000
     13/10/2008        240.000        205.176       1025.881        319.081        106.800        600.000        167.635        20489.1          8.000
     11/10/2009        240.000        151.698        758.491         51.691        106.800        600.000        175.987        20914.5          8.000
