ApsimVersion = 7.10 r4171
Title = 2_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999          0.000         77.779        388.896       -211.104          0.000        600.000         47.134         9444.9          8.000
     24/09/2000          0.000         20.767        103.835       -496.165          0.000        600.000         33.401         6981.7          8.000
     20/09/2001          0.000         14.694         73.468       -526.532          0.000        600.000         31.368         5961.6          8.000
     12/09/2002          0.000         10.137         50.683       -549.317          0.000        600.000         28.746         5452.6          8.000
     19/09/2003          0.000          0.000          0.000       -600.000          0.000        600.000         27.490         5151.9          8.000
     04/10/2004          0.000          0.000          0.000       -600.000          0.000        600.000         28.835         5754.2          8.000
     14/09/2005          0.000         31.630        158.150       -441.850          0.000        600.000         32.042         6357.1          8.000
     15/09/2006          0.000         20.864        104.318       -495.682          0.000        600.000         32.250         6249.9          8.000
     17/09/2007          0.000         30.353        151.766       -448.234          0.000        600.000         31.350         6415.6          8.000
     28/09/2008          0.000         10.380         51.900       -548.100          0.000        600.000         30.802         6125.5          8.000
     11/10/2009          0.000          0.266          1.328       -598.672          0.000        600.000         30.569         5905.0          8.000
