ApsimVersion = 7.10 r4171
Title = 41_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        160.000        201.014       1005.070        333.870         71.200        600.000        173.021        22068.7          8.000
     05/10/2000        160.000        179.746        898.728        227.528         71.200        600.000        101.982        18549.4          8.000
     02/10/2001        160.000        154.075        770.375         99.175         71.200        600.000         98.309        15403.1          8.000
     22/09/2002        160.000        190.846        954.230        283.030         71.200        600.000        147.125        18202.0          8.000
     02/10/2003        160.000        160.958        804.791        133.591         71.200        600.000        128.634        17219.1          8.000
     18/10/2004        160.000        204.264       1021.318        350.118         71.200        600.000        133.260        21467.1          8.000
     22/09/2005        160.000        206.122       1030.610        359.410         71.200        600.000        142.164        19833.2          8.000
     27/09/2006        160.000        200.111       1000.553        329.353         71.200        600.000        163.821        20422.4          8.000
     26/09/2007        160.000        188.619        943.093        271.893         71.200        600.000        141.068        19192.8          8.000
     09/10/2008        160.000        198.918        994.591        323.391         71.200        600.000        129.273        19624.5          8.000
     11/10/2009        160.000        178.813        894.066        222.866         71.200        600.000        138.865        21530.4          8.000
