ApsimVersion = 7.10 r4171
Title = 45_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        160.000        186.258        931.290        260.090         71.200        600.000        171.985        20801.5          8.000
     08/10/2000        160.000        151.345        756.724         85.524         71.200        600.000         99.778        18084.9          8.000
     17/10/2001        160.000        162.665        813.323        142.123         71.200        600.000         96.419        16423.4          8.000
     16/10/2002        160.000        199.056        995.280        324.080         71.200        600.000        142.717        19705.5          8.000
     02/10/2003        160.000         99.936        499.679       -171.521         71.200        600.000        113.405        14029.7          8.000
     18/10/2004        160.000        139.929        699.645         28.445         71.200        600.000        146.222        21584.2          8.000
     13/10/2005        160.000        186.908        934.541        263.341         71.200        600.000        120.159        18362.1          8.000
     12/10/2006        160.000        169.001        845.007        173.807         71.200        600.000        173.928        20878.6          8.000
     21/10/2007        160.000        179.814        899.069        227.869         71.200        600.000        139.646        18665.6          8.000
     29/10/2008        160.000        183.820        919.101        247.901         71.200        600.000        134.219        18924.9          8.000
     11/10/2009        160.000         99.455        497.273       -173.927         71.200        600.000        147.786        20897.9          8.000
