ApsimVersion = 7.10 r4171
Title = 28_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     07/09/1999        120.000        207.506       1037.528        384.128         53.400        600.000        160.225        20520.6          8.000
     10/09/2000        120.000        192.912        964.560        311.160         53.400        600.000        109.056        18655.5          8.000
     05/09/2001        120.000        138.554        692.771         39.371         53.400        600.000         99.742        14793.3          8.000
     05/09/2002        120.000        187.151        935.756        282.356         53.400        600.000        138.195        17154.8          8.000
     09/09/2003        120.000        200.547       1002.737        349.337         53.400        600.000        129.155        18838.3          8.000
     22/09/2004        120.000        196.452        982.262        328.862         53.400        600.000        114.080        19755.4          8.000
     07/09/2005        120.000        186.268        931.341        277.941         53.400        600.000        129.427        18209.0          8.000
     06/09/2006        120.000        199.586        997.932        344.532         53.400        600.000        154.336        19264.4          8.000
     04/09/2007        120.000        183.307        916.534        263.134         53.400        600.000        123.412        17923.6          8.000
     19/09/2008        120.000        191.779        958.894        305.494         53.400        600.000        120.783        18843.0          8.000
     24/09/2009        120.000        211.116       1055.581        402.181         53.400        600.000        132.301        20897.8          8.000
