ApsimVersion = 7.10 r4171
Title = 62_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        240.000        203.358       1016.792        309.992        106.800        600.000        195.927        23636.6          8.000
     08/10/2000        240.000        188.150        940.751        233.951        106.800        600.000        122.880        19547.9          8.000
     12/10/2001        240.000        171.816        859.078        152.278        106.800        600.000        123.097        17042.1          8.000
     30/09/2002        240.000        198.619        993.096        286.296        106.800        600.000        177.028        21044.0          8.000
     02/10/2003        240.000        173.916        869.582        162.782        106.800        600.000        154.230        18372.1          8.000
     18/10/2004        240.000        189.926        949.632        242.832        106.800        600.000        177.369        24882.8          8.000
     29/09/2005        240.000        209.818       1049.087        342.287        106.800        600.000        168.437        21480.5          8.000
     05/10/2006        240.000        208.463       1042.316        335.516        106.800        600.000        193.651        22885.6          8.000
     02/10/2007        240.000        200.165       1000.825        294.025        106.800        600.000        184.548        22994.6          8.000
     19/10/2008        240.000        205.943       1029.715        322.915        106.800        600.000        157.136        21446.0          8.000
     11/10/2009        240.000        157.444        787.222         80.422        106.800        600.000        177.663        23140.5          8.000
