ApsimVersion = 7.10 r4171
Title = 3_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999          0.000        149.737        748.683        148.683          0.000        600.000         74.323        14088.3          8.000
     08/10/2000          0.000         77.220        386.098       -213.902          0.000        600.000         46.519         9328.3          8.000
     10/10/2001          0.000         71.301        356.506       -243.494          0.000        600.000         43.223         8127.4          8.000
     26/09/2002          0.000         83.633        418.166       -181.834          0.000        600.000         49.591         9261.9          8.000
     02/10/2003          0.000         82.332        411.661       -188.339          0.000        600.000         43.382         9278.7          8.000
     18/10/2004          0.000         72.997        364.985       -235.015          0.000        600.000         49.060         9076.1          8.000
     23/09/2005          0.000         92.634        463.171       -136.829          0.000        600.000         52.405         9097.0          8.000
     06/10/2006          0.000        110.850        554.252        -45.748          0.000        600.000         69.565        10993.7          8.000
     02/10/2007          0.000         77.572        387.860       -212.140          0.000        600.000         47.919         9218.3          8.000
     13/10/2008          0.000         58.837        294.186       -305.814          0.000        600.000         47.692         7680.4          8.000
     11/10/2009          0.000         66.225        331.124       -268.876          0.000        600.000         52.518        10405.4          8.000
