ApsimVersion = 7.10 r4171
Title = 68_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        280.000        203.034       1015.172        290.572        124.600        600.000        209.374        23800.6          8.000
     05/10/2000        280.000        212.520       1062.599        337.999        124.600        600.000        158.778        21470.7          8.000
     02/10/2001        280.000        185.322        926.608        202.008        124.600        600.000        162.332        19710.2          8.000
     22/09/2002        280.000        202.493       1012.467        287.867        124.600        600.000        199.926        20833.0          8.000
     02/10/2003        280.000        179.205        896.023        171.423        124.600        600.000        174.738        18217.6          8.000
     18/10/2004        280.000        208.451       1042.255        317.655        124.600        600.000        221.034        26692.2          8.000
     22/09/2005        280.000        212.516       1062.581        337.981        124.600        600.000        198.297        23585.4          8.000
     27/09/2006        280.000        206.761       1033.805        309.205        124.600        600.000        204.223        22637.8          8.000
     26/09/2007        280.000        203.021       1015.104        290.504        124.600        600.000        206.502        23382.0          8.000
     09/10/2008        280.000        204.049       1020.244        295.644        124.600        600.000        181.063        22632.5          8.000
     11/10/2009        280.000        179.725        898.626        174.026        124.600        600.000        194.432        23315.4          8.000
