ApsimVersion = 7.10 r4171
Title = 58_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        240.000        211.864       1059.318        352.518        106.800        600.000        195.954        23168.8          8.000
     18/09/2000        240.000        215.825       1079.123        372.323        106.800        600.000        148.327        21738.8          8.000
     14/09/2001        240.000        175.107        875.536        168.736        106.800        600.000        140.752        18143.0          8.000
     13/09/2002        240.000        197.204        986.022        279.222        106.800        600.000        184.800        20736.3          8.000
     18/09/2003        240.000        198.752        993.762        286.962        106.800        600.000        166.794        19456.4          8.000
     02/10/2004        240.000        209.871       1049.354        342.554        106.800        600.000        182.859        24920.5          8.000
     13/09/2005        240.000        217.160       1085.802        379.002        106.800        600.000        176.706        22561.9          8.000
     17/09/2006        240.000        211.130       1055.651        348.851        106.800        600.000        195.333        22184.6          8.000
     10/09/2007        240.000        203.419       1017.093        310.293        106.800        600.000        192.958        22878.0          8.000
     28/09/2008        240.000        209.900       1049.499        342.699        106.800        600.000        164.451        21716.4          8.000
     11/10/2009        240.000        207.318       1036.588        329.788        106.800        600.000        191.156        25327.0          8.000
