ApsimVersion = 7.10 r4171
Title = 15_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         40.000        160.672        803.360        185.560         17.800        600.000         76.320        15304.2          8.000
     08/10/2000         40.000         31.401        157.007       -460.793         17.800        600.000         42.908         9138.0          8.000
     17/10/2001         40.000         20.211        101.057       -516.743         17.800        600.000         34.895         7144.6          8.000
     06/10/2002         40.000         64.694        323.470       -294.330         17.800        600.000         44.317         8777.6          8.000
     02/10/2003         40.000         84.481        422.407       -195.393         17.800        600.000         47.308        10860.7          8.000
     18/10/2004         40.000         74.564        372.818       -244.982         17.800        600.000         59.233        11781.5          8.000
     05/10/2005         40.000         87.113        435.563       -182.237         17.800        600.000         54.007        10131.3          8.000
     12/10/2006         40.000        143.422        717.108         99.308         17.800        600.000         81.514        14472.0          8.000
     09/10/2007         40.000         84.727        423.637       -194.163         17.800        600.000         56.004        10899.2          8.000
     29/10/2008         40.000         99.415        497.074       -120.726         17.800        600.000         59.512        10962.3          8.000
     11/10/2009         40.000         74.266        371.331       -246.469         17.800        600.000         65.827        14158.1          8.000
