ApsimVersion = 7.10 r4171
Title = 52_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999        200.000        210.142       1050.712        361.712         89.000        600.000        183.006        22386.8          8.000
     25/09/2000        200.000        207.895       1039.473        350.473         89.000        600.000        126.957        20647.3          8.000
     22/09/2001        200.000        165.250        826.248        137.248         89.000        600.000        118.729        16980.7          8.000
     20/09/2002        200.000        189.755        948.774        259.774         89.000        600.000        165.751        19724.0          8.000
     25/09/2003        200.000        187.689        938.447        249.447         89.000        600.000        146.014        19291.9          8.000
     11/10/2004        200.000        208.694       1043.470        354.470         89.000        600.000        146.563        22217.1          8.000
     19/09/2005        200.000        213.163       1065.816        376.816         89.000        600.000        163.933        21226.0          8.000
     26/09/2006        200.000        203.199       1015.994        326.994         89.000        600.000        185.284        22023.0          8.000
     19/09/2007        200.000        199.051        995.255        306.255         89.000        600.000        163.091        21501.5          8.000
     08/10/2008        200.000        205.913       1029.562        340.562         89.000        600.000        145.723        21171.3          8.000
     11/10/2009        200.000        195.078        975.388        286.388         89.000        600.000        161.513        23810.0          8.000
