ApsimVersion = 7.10 r4171
Title = 6_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999          0.000        184.270        921.348        321.348          0.000        600.000        106.779        16795.9          8.000
     08/10/2000          0.000        101.262        506.311        -93.689          0.000        600.000         65.956        12537.7          8.000
     17/10/2001          0.000         99.845        499.227       -100.773          0.000        600.000         56.547        10547.1          8.000
     06/10/2002          0.000        117.650        588.252        -11.748          0.000        600.000         67.690        12293.0          8.000
     02/10/2003          0.000         95.929        479.645       -120.355          0.000        600.000         52.175        11633.2          8.000
     18/10/2004          0.000         62.840        314.200       -285.800          0.000        600.000         60.573        10442.0          8.000
     05/10/2005          0.000        108.719        543.595        -56.405          0.000        600.000         66.339        11602.0          8.000
     12/10/2006          0.000        137.862        689.311         89.311          0.000        600.000         85.322        13707.4          8.000
     09/10/2007          0.000         90.556        452.782       -147.218          0.000        600.000         60.072        11147.3          8.000
     29/10/2008          0.000         93.160        465.800       -134.200          0.000        600.000         61.874         9263.4          8.000
     11/10/2009          0.000         78.681        393.406       -206.594          0.000        600.000         74.275        14295.1          8.000
