ApsimVersion = 7.10 r4171
Title = 60_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        240.000        203.087       1015.435        308.635        106.800        600.000        206.648        22636.4          8.000
     08/10/2000        240.000        168.661        843.307        136.507        106.800        600.000        139.555        19974.8          8.000
     17/10/2001        240.000        184.144        920.721        213.921        106.800        600.000        151.688        18998.3          8.000
     06/10/2002        240.000        202.600       1013.002        306.202        106.800        600.000        188.272        21140.0          8.000
     02/10/2003        240.000        121.921        609.606        -97.194        106.800        600.000        144.199        15141.1          8.000
     18/10/2004        240.000        157.414        787.072         80.272        106.800        600.000        202.242        23139.1          8.000
     05/10/2005        240.000        205.055       1025.277        318.477        106.800        600.000        180.494        22426.8          8.000
     12/10/2006        240.000        188.523        942.613        235.813        106.800        600.000        203.739        22069.2          8.000
     09/10/2007        240.000        200.824       1004.118        297.318        106.800        600.000        197.955        22375.6          8.000
     29/10/2008        240.000        201.808       1009.041        302.241        106.800        600.000        175.521        21364.9          8.000
     11/10/2009        240.000        115.339        576.695       -130.105        106.800        600.000        187.367        21304.1          8.000
