ApsimVersion = 7.10 r4171
Title = 53_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        200.000        203.927       1019.634        330.634         89.000        600.000        203.286        23809.5          8.000
     08/10/2000        200.000        185.267        926.335        237.335         89.000        600.000        124.827        19352.0          8.000
     12/10/2001        200.000        180.873        904.363        215.363         89.000        600.000        138.687        17705.6          8.000
     30/09/2002        200.000        196.073        980.366        291.366         89.000        600.000        182.249        21004.2          8.000
     02/10/2003        200.000        161.166        805.828        116.828         89.000        600.000        142.217        17674.0          8.000
     18/10/2004        200.000        189.582        947.912        258.912         89.000        600.000        168.437        24294.2          8.000
     29/09/2005        200.000        209.178       1045.890        356.890         89.000        600.000        160.490        20897.1          8.000
     05/10/2006        200.000        207.782       1038.910        349.910         89.000        600.000        195.260        22897.5          8.000
     02/10/2007        200.000        197.037        985.186        296.186         89.000        600.000        166.776        21142.2          8.000
     19/10/2008        200.000        204.807       1024.035        335.035         89.000        600.000        158.505        21042.3          8.000
     11/10/2009        200.000        156.883        784.415         95.415         89.000        600.000        164.733        22773.4          8.000
