ApsimVersion = 7.10 r4171
Title = 32_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        120.000        190.117        950.583        297.183         53.400        600.000        126.351        18585.8          8.000
     05/10/2000        120.000        149.347        746.735         93.335         53.400        600.000         71.971        16628.0          8.000
     02/10/2001        120.000        136.087        680.436         27.036         53.400        600.000         67.353        14477.6          8.000
     22/09/2002        120.000        159.438        797.190        143.790         53.400        600.000         88.126        16019.2          8.000
     02/10/2003        120.000        155.408        777.039        123.639         53.400        600.000         93.596        16816.4          8.000
     18/10/2004        120.000        191.331        956.654        303.254         53.400        600.000         92.222        19566.2          8.000
     22/09/2005        120.000        176.951        884.755        231.355         53.400        600.000        103.079        17678.1          8.000
     27/09/2006        120.000        180.756        903.782        250.382         53.400        600.000        126.817        17871.0          8.000
     26/09/2007        120.000        163.242        816.212        162.812         53.400        600.000        110.749        17617.0          8.000
     09/10/2008        120.000        181.800        908.998        255.598         53.400        600.000         94.954        18331.2          8.000
     11/10/2009        120.000        177.847        889.234        235.834         53.400        600.000        103.543        20157.3          8.000
