ApsimVersion = 7.10 r4171
Title = 35_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        120.000        200.384       1001.919        348.519         53.400        600.000        145.309        19982.9          8.000
     08/10/2000        120.000        157.070        785.349        131.949         53.400        600.000         82.276        17539.7          8.000
     12/10/2001        120.000        141.849        709.247         55.847         53.400        600.000         75.000        15050.5          8.000
     30/09/2002        120.000        169.600        847.999        194.599         53.400        600.000        103.978        16770.0          8.000
     02/10/2003        120.000        139.811        699.053         45.653         53.400        600.000        103.551        16438.5          8.000
     18/10/2004        120.000        184.997        924.987        271.587         53.400        600.000        101.389        20171.8          8.000
     29/09/2005        120.000        183.062        915.311        261.911         53.400        600.000        111.260        18274.6          8.000
     05/10/2006        120.000        192.078        960.391        306.991         53.400        600.000        138.930        18896.4          8.000
     02/10/2007        120.000        166.667        833.333        179.933         53.400        600.000        117.583        17798.6          8.000
     19/10/2008        120.000        184.731        923.654        270.254         53.400        600.000         98.510        18675.9          8.000
     11/10/2009        120.000        155.084        775.421        122.021         53.400        600.000        108.601        20824.5          8.000
