ApsimVersion = 7.10 r4171
Title = 71_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        280.000        205.869       1029.346        304.746        124.600        600.000        214.636        24125.5          8.000
     08/10/2000        280.000        202.322       1011.609        287.009        124.600        600.000        161.056        21423.3          8.000
     12/10/2001        280.000        186.015        930.073        205.473        124.600        600.000        174.414        20580.8          8.000
     30/09/2002        280.000        202.518       1012.588        287.988        124.600        600.000        203.280        21824.3          8.000
     02/10/2003        280.000        170.449        852.243        127.643        124.600        600.000        167.724        18180.4          8.000
     18/10/2004        280.000        189.952        949.761        225.161        124.600        600.000        219.248        26204.9          8.000
     29/09/2005        280.000        210.647       1053.237        328.637        124.600        600.000        195.635        23334.0          8.000
     05/10/2006        280.000        211.112       1055.561        330.961        124.600        600.000        212.757        23851.2          8.000
     02/10/2007        280.000        201.582       1007.909        283.309        124.600        600.000        208.501        24069.2          8.000
     19/10/2008        280.000        205.894       1029.468        304.868        124.600        600.000        184.552        22976.5          8.000
     11/10/2009        280.000        157.276        786.380         61.780        124.600        600.000        194.956        23546.5          8.000
