ApsimVersion = 7.10 r4171
Title = 63_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        240.000        186.291        931.453        224.653        106.800        600.000        204.012        22068.4          8.000
     08/10/2000        240.000        152.681        763.405         56.605        106.800        600.000        135.957        19787.1          8.000
     17/10/2001        240.000        165.782        828.910        122.110        106.800        600.000        144.310        18546.5          8.000
     16/10/2002        240.000        200.638       1003.189        296.389        106.800        600.000        185.540        22016.0          8.000
     02/10/2003        240.000        107.499        537.494       -169.306        106.800        600.000        138.711        14480.4          8.000
     18/10/2004        240.000        140.646        703.228         -3.572        106.800        600.000        198.483        22895.1          8.000
     13/10/2005        240.000        206.697       1033.486        326.686        106.800        600.000        175.163        21627.8          8.000
     12/10/2006        240.000        169.262        846.309        139.509        106.800        600.000        209.753        21786.9          8.000
     21/10/2007        240.000        193.811        969.055        262.255        106.800        600.000        196.077        22227.4          8.000
     29/10/2008        240.000        186.058        930.291        223.491        106.800        600.000        172.682        21483.5          8.000
     11/10/2009        240.000        100.042        500.211       -206.589        106.800        600.000        188.299        21507.9          8.000
