ApsimVersion = 7.10 r4171
Title = 49_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        200.000        209.935       1049.674        360.674         89.000        600.000        178.945        22142.2          8.000
     18/09/2000        200.000        207.231       1036.155        347.155         89.000        600.000        125.360        20465.0          8.000
     14/09/2001        200.000        163.233        816.164        127.164         89.000        600.000        117.983        16910.6          8.000
     13/09/2002        200.000        196.016        980.080        291.080         89.000        600.000        159.135        19609.2          8.000
     18/09/2003        200.000        193.808        969.039        280.039         89.000        600.000        151.319        19290.9          8.000
     02/10/2004        200.000        207.767       1038.837        349.837         89.000        600.000        149.973        22416.8          8.000
     13/09/2005        200.000        210.136       1050.679        361.679         89.000        600.000        157.260        20693.1          8.000
     17/09/2006        200.000        208.518       1042.589        353.589         89.000        600.000        186.568        22094.1          8.000
     10/09/2007        200.000        198.419        992.094        303.094         89.000        600.000        162.294        20939.1          8.000
     28/09/2008        200.000        202.583       1012.917        323.917         89.000        600.000        142.403        20271.0          8.000
     11/10/2009        200.000        207.258       1036.289        347.289         89.000        600.000        168.233        24294.4          8.000
