ApsimVersion = 7.10 r4171
Title = 22_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     17/09/1999         80.000        189.087        945.434        309.834         35.600        600.000        140.005        18982.9          8.000
     18/09/2000         80.000        184.814        924.069        288.469         35.600        600.000         89.447        18634.7          8.000
     14/09/2001         80.000        124.874        624.368        -11.232         35.600        600.000         77.144        14480.6          8.000
     13/09/2002         80.000        149.184        745.918        110.318         35.600        600.000        103.518        15876.9          8.000
     18/09/2003         80.000        177.035        885.174        249.574         35.600        600.000         94.435        18151.0          8.000
     30/09/2004         80.000        172.643        863.213        227.613         35.600        600.000         88.764        18227.7          8.000
     13/09/2005         80.000        167.115        835.574        199.974         35.600        600.000        104.889        17535.9          8.000
     17/09/2006         80.000        174.491        872.454        236.854         35.600        600.000        127.355        17921.2          8.000
     10/09/2007         80.000        162.706        813.532        177.932         35.600        600.000         99.339        17214.7          8.000
     28/09/2008         80.000        171.749        858.745        223.145         35.600        600.000         97.435        17780.9          8.000
     11/10/2009         80.000        196.635        983.173        347.573         35.600        600.000        103.657        20529.6          8.000
