ApsimVersion = 7.10 r4171
Title = 34_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999        120.000        193.281        966.406        313.006         53.400        600.000        142.290        19684.0          8.000
     25/09/2000        120.000        185.590        927.951        274.551         53.400        600.000         87.527        19049.5          8.000
     22/09/2001        120.000        137.740        688.699         35.299         53.400        600.000         77.254        15251.1          8.000
     20/09/2002        120.000        158.022        790.112        136.712         53.400        600.000        109.580        16650.1          8.000
     25/09/2003        120.000        172.663        863.316        209.916         53.400        600.000        106.865        18355.4          8.000
     11/10/2004        120.000        199.518        997.591        344.191         53.400        600.000         97.364        20335.6          8.000
     19/09/2005        120.000        175.953        879.767        226.367         53.400        600.000        113.627        18259.3          8.000
     26/09/2006        120.000        186.554        932.770        279.370         53.400        600.000        138.119        18915.6          8.000
     19/09/2007        120.000        174.348        871.738        218.338         53.400        600.000        116.531        18290.6          8.000
     08/10/2008        120.000        186.830        934.148        280.748         53.400        600.000        108.658        19558.6          8.000
     11/10/2009        120.000        193.089        965.445        312.045         53.400        600.000        110.792        21439.0          8.000
