ApsimVersion = 7.10 r4171
Title = 9_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999          0.000        173.998        869.991        269.991          0.000        600.000        107.873        17144.5          8.000
     08/10/2000          0.000         91.415        457.074       -142.926          0.000        600.000         64.289        11915.7          8.000
     17/10/2001          0.000        100.586        502.928        -97.072          0.000        600.000         58.439        10878.0          8.000
     16/10/2002          0.000        119.691        598.454         -1.546          0.000        600.000         67.934        12575.0          8.000
     02/10/2003          0.000         91.468        457.342       -142.658          0.000        600.000         52.444        11444.3          8.000
     18/10/2004          0.000         48.802        244.011       -355.989          0.000        600.000         60.483        10281.9          8.000
     13/10/2005          0.000        102.696        513.478        -86.522          0.000        600.000         64.272        11132.4          8.000
     12/10/2006          0.000        135.665        678.325         78.325          0.000        600.000         87.384        13897.3          8.000
     21/10/2007          0.000         89.685        448.427       -151.573          0.000        600.000         61.602        11321.5          8.000
     29/10/2008          0.000         82.065        410.327       -189.673          0.000        600.000         62.864         9417.8          8.000
     11/10/2009          0.000         65.372        326.858       -273.142          0.000        600.000         73.708        14411.7          8.000
