ApsimVersion = 7.10 r4171
Title = 17_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999         40.000        167.331        836.657        218.857         17.800        600.000         93.957        17370.1          8.000
     08/10/2000         40.000         80.583        402.915       -214.885         17.800        600.000         51.660        10748.4          8.000
     12/10/2001         40.000         73.554        367.769       -250.031         17.800        600.000         51.590        10139.7          8.000
     30/09/2002         40.000         93.180        465.901       -151.899         17.800        600.000         61.567        11227.2          8.000
     02/10/2003         40.000        114.524        572.618        -45.182         17.800        600.000         58.623        13723.5          8.000
     18/10/2004         40.000         91.036        455.178       -162.622         17.800        600.000         61.524        12222.7          8.000
     29/09/2005         40.000        109.424        547.121        -70.679         17.800        600.000         69.878        12393.9          8.000
     05/10/2006         40.000        137.354        686.768         68.968         17.800        600.000         87.815        15255.3          8.000
     02/10/2007         40.000         93.474        467.371       -150.429         17.800        600.000         62.684        12205.7          8.000
     19/10/2008         40.000        103.679        518.397        -99.403         17.800        600.000         64.888        11654.4          8.000
     11/10/2009         40.000        115.687        578.437        -39.363         17.800        600.000         73.491        15252.3          8.000
