ApsimVersion = 7.10 r4171
Title = 40_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        160.000        208.247       1041.235        370.035         71.200        600.000        162.497        20782.2          8.000
     18/09/2000        160.000        199.309        996.547        325.347         71.200        600.000        110.312        19734.3          8.000
     14/09/2001        160.000        149.722        748.610         77.410         71.200        600.000        100.845        15963.4          8.000
     13/09/2002        160.000        181.371        906.856        235.656         71.200        600.000        139.749        18003.1          8.000
     18/09/2003        160.000        188.062        940.308        269.108         71.200        600.000        134.974        18950.2          8.000
     30/09/2004        160.000        202.962       1014.812        343.612         71.200        600.000        123.649        20780.5          8.000
     13/09/2005        160.000        196.725        983.626        312.426         71.200        600.000        141.486        19553.8          8.000
     17/09/2006        160.000        203.936       1019.682        348.482         71.200        600.000        165.429        20586.1          8.000
     10/09/2007        160.000        189.786        948.929        277.729         71.200        600.000        139.580        19142.0          8.000
     28/09/2008        160.000        198.495        992.473        321.273         71.200        600.000        132.025        19895.9          8.000
     11/10/2009        160.000        206.029       1030.147        358.947         71.200        600.000        142.450        22778.7          8.000
