ApsimVersion = 7.10 r4171
Title = 62_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        240.000        205.441       1027.206        320.406        106.800        600.000        212.355        24058.8          8.000
     08/10/2000        240.000        198.392        991.959        285.159        106.800        600.000        142.456        20341.0          8.000
     12/10/2001        240.000        184.809        924.044        217.244        106.800        600.000        159.660        19742.1          8.000
     30/09/2002        240.000        200.794       1003.971        297.171        106.800        600.000        191.304        21588.4          8.000
     02/10/2003        240.000        168.136        840.681        133.881        106.800        600.000        157.215        18053.4          8.000
     18/10/2004        240.000        189.949        949.745        242.945        106.800        600.000        195.809        25998.0          8.000
     29/09/2005        240.000        209.674       1048.370        341.570        106.800        600.000        175.528        21881.6          8.000
     05/10/2006        240.000        209.533       1047.663        340.863        106.800        600.000        205.657        23459.1          8.000
     02/10/2007        240.000        199.377        996.887        290.087        106.800        600.000        191.033        23216.8          8.000
     19/10/2008        240.000        205.433       1027.164        320.364        106.800        600.000        169.696        21828.4          8.000
     11/10/2009        240.000        157.076        785.382         78.582        106.800        600.000        183.717        23258.7          8.000
