ApsimVersion = 7.10 r4171
Title = 20_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999         80.000        200.943       1004.714        369.114         35.600        600.000        144.665        19058.9          8.000
     23/09/2000         80.000        169.223        846.115        210.515         35.600        600.000         91.231        17210.5          8.000
     20/09/2001         80.000        138.276        691.382         55.782         35.600        600.000         81.151        14121.4          8.000
     12/09/2002         80.000        161.473        807.364        171.764         35.600        600.000        112.511        15638.7          8.000
     19/09/2003         80.000        163.232        816.158        180.558         35.600        600.000         99.613        16765.3          8.000
     03/10/2004         80.000        182.547        912.736        277.136         35.600        600.000         92.672        18283.9          8.000
     13/09/2005         80.000        167.083        835.415        199.815         35.600        600.000        105.897        16404.0          8.000
     15/09/2006         80.000        184.998        924.990        289.390         35.600        600.000        131.495        17625.4          8.000
     17/09/2007         80.000        161.523        807.617        172.017         35.600        600.000        103.553        15935.3          8.000
     28/09/2008         80.000        177.833        889.164        253.564         35.600        600.000         99.348        17325.2          8.000
     11/10/2009         80.000        192.172        960.860        325.260         35.600        600.000        104.243        19249.0          8.000
