ApsimVersion = 7.10 r4171
Title = 16_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     27/09/1999         40.000        172.706        863.528        245.728         17.800        600.000        119.980        18334.5          8.000
     25/09/2000         40.000        138.479        692.393         74.593         17.800        600.000         71.298        15546.4          8.000
     22/09/2001         40.000         87.691        438.455       -179.345         17.800        600.000         64.692        11920.3          8.000
     20/09/2002         40.000        129.506        647.529         29.729         17.800        600.000         81.763        14744.3          8.000
     25/09/2003         40.000        146.950        734.751        116.951         17.800        600.000         71.117        16257.2          8.000
     11/10/2004         40.000        120.915        604.574        -13.226         17.800        600.000         70.036        13794.6          8.000
     19/09/2005         40.000        143.315        716.573         98.773         17.800        600.000         90.638        15780.4          8.000
     26/09/2006         40.000        152.071        760.356        142.556         17.800        600.000        100.282        16716.2          8.000
     19/09/2007         40.000        115.111        575.553        -42.247         17.800        600.000         75.035        14510.7          8.000
     08/10/2008         40.000        123.409        617.046         -0.754         17.800        600.000         80.438        14079.6          8.000
     11/10/2009         40.000        154.196        770.980        153.180         17.800        600.000         85.660        17455.0          8.000
