ApsimVersion = 7.10 r4171
Title = 28_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999        120.000        190.014        950.071        296.671         53.400        600.000        139.843        18693.1          8.000
     10/09/2000        120.000        186.424        932.118        278.718         53.400        600.000         93.566        18138.5          8.000
     05/09/2001        120.000        127.457        637.283        -16.117         53.400        600.000         82.915        14125.7          8.000
     05/09/2002        120.000        163.059        815.296        161.896         53.400        600.000        116.069        15513.0          8.000
     09/09/2003        120.000        196.341        981.707        328.307         53.400        600.000        120.429        18479.2          8.000
     22/09/2004        120.000        195.579        977.894        324.494         53.400        600.000        103.777        19401.1          8.000
     07/09/2005        120.000        176.259        881.293        227.893         53.400        600.000        117.591        17558.2          8.000
     06/09/2006        120.000        183.977        919.883        266.483         53.400        600.000        137.799        17907.1          8.000
     04/09/2007        120.000        178.630        893.152        239.752         53.400        600.000        118.357        17616.3          8.000
     19/09/2008        120.000        184.930        924.650        271.250         53.400        600.000        112.279        18339.7          8.000
     24/09/2009        120.000        208.201       1041.003        387.603         53.400        600.000        122.565        20267.5          8.000
