ApsimVersion = 7.10 r4171
Title = 18_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         40.000        177.416        887.080        269.280         17.800        600.000        131.994        18512.5          8.000
     08/10/2000         40.000        111.112        555.562        -62.238         17.800        600.000         72.515        13811.8          8.000
     17/10/2001         40.000        118.743        593.714        -24.086         17.800        600.000         69.857        12593.8          8.000
     16/10/2002         40.000        163.180        815.900        198.100         17.800        600.000         90.333        15958.9          8.000
     02/10/2003         40.000        101.607        508.036       -109.764         17.800        600.000         63.057        13367.2          8.000
     18/10/2004         40.000        101.915        509.577       -108.223         17.800        600.000         83.253        14681.7          8.000
     13/10/2005         40.000        137.382        686.909         69.109         17.800        600.000         84.774        14496.6          8.000
     12/10/2006         40.000        163.176        815.881        198.081         17.800        600.000        112.101        16484.5          8.000
     21/10/2007         40.000        122.440        612.198         -5.602         17.800        600.000         82.754        14540.0          8.000
     29/10/2008         40.000        128.730        643.648         25.848         17.800        600.000         79.239        13431.3          8.000
     11/10/2009         40.000         87.811        439.055       -178.745         17.800        600.000         89.619        17845.8          8.000
