ApsimVersion = 7.10 r4171
Title = 13_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999         40.000        119.775        598.876        -18.924         17.800        600.000         70.513        14737.3          8.000
     19/09/2000         40.000         47.916        239.578       -378.222         17.800        600.000         39.612         9061.7          8.000
     14/09/2001         40.000         37.443        187.214       -430.586         17.800        600.000         41.894         8623.5          8.000
     13/09/2002         40.000         59.132        295.661       -322.139         17.800        600.000         42.519         8377.5          8.000
     18/09/2003         40.000         96.130        480.651       -137.149         17.800        600.000         50.257        11789.2          8.000
     30/09/2004         40.000         69.165        345.826       -271.974         17.800        600.000         50.693        10837.9          8.000
     13/09/2005         40.000         77.984        389.918       -227.882         17.800        600.000         54.137        10194.6          8.000
     17/09/2006         40.000        116.203        581.017        -36.783         17.800        600.000         74.412        13656.2          8.000
     10/09/2007         40.000         83.857        419.286       -198.514         17.800        600.000         54.930        11224.6          8.000
     28/09/2008         40.000        101.061        505.305       -112.495         17.800        600.000         61.435        11860.1          8.000
     11/10/2009         40.000        116.206        581.030        -36.770         17.800        600.000         65.486        13958.0          8.000
