ApsimVersion = 7.10 r4171
Title = 51_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        200.000        202.380       1011.899        322.899         89.000        600.000        179.376        21629.0          8.000
     08/10/2000        200.000        168.390        841.952        152.952         89.000        600.000        111.451        18626.8          8.000
     17/10/2001        200.000        176.375        881.876        192.876         89.000        600.000        109.158        16769.8          8.000
     06/10/2002        200.000        202.857       1014.285        325.285         89.000        600.000        158.429        20011.8          8.000
     02/10/2003        200.000        126.381        631.905        -57.095         89.000        600.000        126.794        15383.4          8.000
     18/10/2004        200.000        157.307        786.537         97.537         89.000        600.000        162.217        22725.1          8.000
     05/10/2005        200.000        202.352       1011.758        322.758         89.000        600.000        137.740        19604.0          8.000
     12/10/2006        200.000        188.514        942.569        253.569         89.000        600.000        185.262        21707.7          8.000
     09/10/2007        200.000        200.160       1000.802        311.802         89.000        600.000        163.101        20675.4          8.000
     29/10/2008        200.000        202.687       1013.436        324.436         89.000        600.000        151.018        19761.7          8.000
     11/10/2009        200.000        115.472        577.362       -111.638         89.000        600.000        168.088        21170.8          8.000
