ApsimVersion = 7.10 r4171
Title = 1_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999          0.000         93.661        468.307       -131.693          0.000        600.000         60.376        11630.8          8.000
     10/09/2000          0.000         81.624        408.118       -191.882          0.000        600.000         43.448         9462.8          8.000
     05/09/2001          0.000         59.346        296.731       -303.269          0.000        600.000         41.639         7595.6          8.000
     05/09/2002          0.000         81.862        409.310       -190.690          0.000        600.000         46.783         9249.2          8.000
     09/09/2003          0.000         84.313        421.566       -178.434          0.000        600.000         44.165         9912.3          8.000
     21/09/2004          0.000         46.155        230.777       -369.223          0.000        600.000         38.489         7927.1          8.000
     07/09/2005          0.000         65.480        327.402       -272.598          0.000        600.000         41.993         8052.4          8.000
     06/09/2006          0.000         81.746        408.731       -191.269          0.000        600.000         55.572         9779.1          8.000
     04/09/2007          0.000         77.481        387.403       -212.597          0.000        600.000         45.014         8539.1          8.000
     19/09/2008          0.000         81.998        409.988       -190.012          0.000        600.000         53.637         9058.9          8.000
     24/09/2009          0.000        107.675        538.373        -61.627          0.000        600.000         56.589        11361.5          8.000
