ApsimVersion = 7.10 r4171
Title = 61_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999        240.000        211.433       1057.163        350.363        106.800        600.000        197.642        23581.1          8.000
     25/09/2000        240.000        215.141       1075.707        368.907        106.800        600.000        142.915        21505.6          8.000
     22/09/2001        240.000        175.616        878.079        171.279        106.800        600.000        137.601        18278.4          8.000
     20/09/2002        240.000        192.615        963.075        256.275        106.800        600.000        179.405        20893.2          8.000
     25/09/2003        240.000        195.460        977.302        270.502        106.800        600.000        162.239        19716.0          8.000
     11/10/2004        240.000        209.616       1048.078        341.278        106.800        600.000        169.082        23959.6          8.000
     19/09/2005        240.000        213.783       1068.916        362.116        106.800        600.000        179.099        22514.5          8.000
     26/09/2006        240.000        206.643       1033.216        326.416        106.800        600.000        197.009        23141.4          8.000
     19/09/2007        240.000        197.861        989.307        282.507        106.800        600.000        184.406        23169.9          8.000
     08/10/2008        240.000        207.244       1036.218        329.418        106.800        600.000        155.195        21565.9          8.000
     11/10/2009        240.000        195.705        978.524        271.724        106.800        600.000        186.268        24947.7          8.000
