ApsimVersion = 7.10 r4171
Title = 39_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999        160.000        195.851        979.255        308.055         71.200        600.000        171.158        21270.5          8.000
     08/10/2000        160.000        172.289        861.446        190.246         71.200        600.000        104.190        17457.4          8.000
     10/10/2001        160.000        160.248        801.238        130.038         71.200        600.000        102.566        15189.8          8.000
     26/09/2002        160.000        193.331        966.653        295.453         71.200        600.000        148.802        18695.1          8.000
     02/10/2003        160.000        129.429        647.143        -24.057         71.200        600.000        113.283        14474.0          8.000
     18/10/2004        160.000        192.635        963.176        291.976         71.200        600.000        146.718        21320.0          8.000
     23/09/2005        160.000        197.812        989.060        317.860         71.200        600.000        132.554        17720.0          8.000
     06/10/2006        160.000        201.968       1009.841        338.641         71.200        600.000        173.937        20479.2          8.000
     02/10/2007        160.000        192.746        963.731        292.531         71.200        600.000        144.327        18700.0          8.000
     13/10/2008        160.000        199.652        998.260        327.060         71.200        600.000        131.128        18288.6          8.000
     11/10/2009        160.000        151.411        757.054         85.854         71.200        600.000        147.231        20331.5          8.000
