ApsimVersion = 7.10 r4171
Title = 58_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        240.000        211.036       1055.179        348.379        106.800        600.000        184.404        22521.8          8.000
     18/09/2000        240.000        213.719       1068.594        361.794        106.800        600.000        136.075        21182.4          8.000
     14/09/2001        240.000        172.691        863.456        156.656        106.800        600.000        128.722        17754.5          8.000
     13/09/2002        240.000        202.768       1013.840        307.040        106.800        600.000        168.137        20403.3          8.000
     18/09/2003        240.000        203.963       1019.815        313.015        106.800        600.000        161.769        19957.7          8.000
     30/09/2004        240.000        210.041       1050.205        343.405        106.800        600.000        170.899        23718.6          8.000
     13/09/2005        240.000        217.402       1087.008        380.208        106.800        600.000        174.038        22340.0          8.000
     17/09/2006        240.000        210.765       1053.824        347.024        106.800        600.000        191.351        22206.9          8.000
     10/09/2007        240.000        207.243       1036.214        329.414        106.800        600.000        184.985        22798.2          8.000
     28/09/2008        240.000        209.652       1048.259        341.459        106.800        600.000        161.568        21587.2          8.000
     11/10/2009        240.000        208.189       1040.943        334.143        106.800        600.000        184.440        25216.2          8.000
