ApsimVersion = 7.10 r4171
Title = 13_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999         40.000        144.087        720.433        102.633         17.800        600.000         87.108        16495.3          8.000
     18/09/2000         40.000         94.929        474.645       -143.155         17.800        600.000         50.883        11466.5          8.000
     14/09/2001         40.000         68.088        340.442       -277.358         17.800        600.000         50.964        10001.1          8.000
     13/09/2002         40.000         88.414        442.071       -175.729         17.800        600.000         59.541        11247.5          8.000
     18/09/2003         40.000        127.603        638.014         20.214         17.800        600.000         60.738        14380.2          8.000
     30/09/2004         40.000         90.822        454.110       -163.690         17.800        600.000         56.622        11520.9          8.000
     13/09/2005         40.000        109.359        546.795        -71.005         17.800        600.000         71.115        13081.5          8.000
     17/09/2006         40.000        129.744        648.721         30.921         17.800        600.000         82.452        14732.4          8.000
     10/09/2007         40.000         94.531        472.654       -145.146         17.800        600.000         61.681        12135.2          8.000
     28/09/2008         40.000        112.705        563.523        -54.277         17.800        600.000         68.966        12747.1          8.000
     11/10/2009         40.000        135.688        678.442         60.642         17.800        600.000         74.147        15544.4          8.000
