ApsimVersion = 7.10 r4171
Title = 27_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999         80.000        181.192        905.961        270.361         35.600        600.000        104.746        17172.4          8.000
     08/10/2000         80.000         95.660        478.298       -157.302         35.600        600.000         57.398        12818.7          8.000
     17/10/2001         80.000         90.516        452.582       -183.018         35.600        600.000         50.996        10626.1          8.000
     16/10/2002         80.000        155.846        779.228        143.628         35.600        600.000         80.122        15539.2          8.000
     02/10/2003         80.000        107.468        537.341        -98.259         35.600        600.000         63.741        13937.2          8.000
     18/10/2004         80.000        106.468        532.340       -103.260         35.600        600.000         73.177        15173.7          8.000
     13/10/2005         80.000        129.843        649.215         13.615         35.600        600.000         72.233        14255.1          8.000
     12/10/2006         80.000        161.419        807.095        171.495         35.600        600.000        100.297        16374.2          8.000
     21/10/2007         80.000        133.860        669.298         33.698         35.600        600.000         85.690        15644.9          8.000
     29/10/2008         80.000        143.161        715.804         80.204         35.600        600.000         74.174        15098.3          8.000
     11/10/2009         80.000         90.811        454.054       -181.546         35.600        600.000         83.587        18334.1          8.000
