ApsimVersion = 7.10 r4171
Title = 57_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999        240.000        203.008       1015.041        308.241        106.800        600.000        202.241        22102.4          8.000
     08/10/2000        240.000        201.778       1008.889        302.089        106.800        600.000        159.686        20821.9          8.000
     10/10/2001        240.000        191.082        955.409        248.609        106.800        600.000        168.530        19837.9          8.000
     26/09/2002        240.000        198.912        994.560        287.760        106.800        600.000        187.371        20043.7          8.000
     02/10/2003        240.000        146.496        732.479         25.679        106.800        600.000        140.203        15394.1          8.000
     18/10/2004        240.000        192.941        964.704        257.904        106.800        600.000        206.940        23358.0          8.000
     23/09/2005        240.000        206.691       1033.456        326.656        106.800        600.000        184.633        21237.9          8.000
     06/10/2006        240.000        203.101       1015.506        308.706        106.800        600.000        196.805        21069.6          8.000
     02/10/2007        240.000        196.724        983.620        276.820        106.800        600.000        190.940        21367.2          8.000
     13/10/2008        240.000        205.964       1029.818        323.018        106.800        600.000        175.278        20928.0          8.000
     11/10/2009        240.000        151.767        758.834         52.034        106.800        600.000        176.477        20921.4          8.000
