ApsimVersion = 7.10 r4171
Title = 38_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        160.000        204.866       1024.329        353.129         71.200        600.000        165.984        20895.0          8.000
     23/09/2000        160.000        178.668        893.341        222.141         71.200        600.000        103.945        17884.6          8.000
     20/09/2001        160.000        152.929        764.644         93.444         71.200        600.000        100.381        15054.6          8.000
     12/09/2002        160.000        194.059        970.294        299.094         71.200        600.000        147.846        18309.3          8.000
     19/09/2003        160.000        167.490        837.448        166.248         71.200        600.000        129.083        17070.6          8.000
     03/10/2004        160.000        202.717       1013.587        342.387         71.200        600.000        130.601        20319.4          8.000
     13/09/2005        160.000        193.420        967.102        295.902         71.200        600.000        139.856        18215.0          8.000
     15/09/2006        160.000        199.056        995.282        324.082         71.200        600.000        166.890        20445.7          8.000
     17/09/2007        160.000        195.779        978.895        307.695         71.200        600.000        139.739        18416.0          8.000
     28/09/2008        160.000        198.383        991.917        320.717         71.200        600.000        132.712        19105.5          8.000
     11/10/2009        160.000        203.404       1017.018        345.818         71.200        600.000        143.775        21552.0          8.000
