ApsimVersion = 7.10 r4171
Title = 45_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        160.000        186.175        930.876        259.676         71.200        600.000        155.711        20147.5          8.000
     08/10/2000        160.000        152.862        764.312         93.112         71.200        600.000         91.439        18051.0          8.000
     17/10/2001        160.000        157.197        785.984        114.784         71.200        600.000         81.515        15960.0          8.000
     16/10/2002        160.000        197.908        989.541        318.341         71.200        600.000        125.770        18648.8          8.000
     02/10/2003        160.000        113.699        568.495       -102.705         71.200        600.000        112.442        14840.3          8.000
     18/10/2004        160.000        139.522        697.611         26.411         71.200        600.000        134.212        20866.4          8.000
     13/10/2005        160.000        184.834        924.171        252.971         71.200        600.000        113.029        18209.7          8.000
     12/10/2006        160.000        168.949        844.746        173.546         71.200        600.000        163.192        19998.3          8.000
     21/10/2007        160.000        175.645        878.224        207.024         71.200        600.000        133.826        18475.8          8.000
     29/10/2008        160.000        185.087        925.436        254.236         71.200        600.000        127.909        18964.9          8.000
     11/10/2009        160.000         99.671        498.357       -172.843         71.200        600.000        140.194        20854.2          8.000
