ApsimVersion = 7.10 r4171
Title = 10_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999         40.000        141.236        706.182         88.382         17.800        600.000         84.292        15591.1          8.000
     10/09/2000         40.000        103.619        518.094        -99.706         17.800        600.000         50.500        11741.7          8.000
     05/09/2001         40.000         72.955        364.777       -253.023         17.800        600.000         49.357         9873.9          8.000
     05/09/2002         40.000        112.677        563.386        -54.414         17.800        600.000         59.751        11923.9          8.000
     09/09/2003         40.000        145.827        729.135        111.335         17.800        600.000         64.619        14952.6          8.000
     21/09/2004         40.000        100.182        500.911       -116.889         17.800        600.000         56.350        11628.6          8.000
     07/09/2005         40.000        122.181        610.904         -6.896         17.800        600.000         72.034        13732.7          8.000
     06/09/2006         40.000        128.199        640.997         23.197         17.800        600.000         78.075        14111.4          8.000
     04/09/2007         40.000        110.991        554.953        -62.847         17.800        600.000         60.856        12632.9          8.000
     19/09/2008         40.000        109.094        545.469        -72.331         17.800        600.000         66.906        12404.0          8.000
     24/09/2009         40.000        156.360        781.801        164.001         17.800        600.000         73.692        15847.2          8.000
