ApsimVersion = 7.10 r4171
Title = 59_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999        240.000        202.759       1013.796        306.996        106.800        600.000        206.618        23745.5          8.000
     05/10/2000        240.000        208.775       1043.877        337.077        106.800        600.000        147.368        20656.3          8.000
     02/10/2001        240.000        184.688        923.440        216.640        106.800        600.000        160.557        19609.7          8.000
     22/09/2002        240.000        201.985       1009.923        303.123        106.800        600.000        191.820        20854.7          8.000
     02/10/2003        240.000        180.267        901.337        194.537        106.800        600.000        159.142        18272.2          8.000
     18/10/2004        240.000        207.971       1039.856        333.056        106.800        600.000        198.244        26495.3          8.000
     22/09/2005        240.000        210.451       1052.256        345.456        106.800        600.000        177.322        22271.1          8.000
     27/09/2006        240.000        206.772       1033.862        327.062        106.800        600.000        198.807        22572.6          8.000
     26/09/2007        240.000        201.074       1005.371        298.571        106.800        600.000        190.153        22631.9          8.000
     09/10/2008        240.000        203.603       1018.014        311.214        106.800        600.000        171.125        22002.1          8.000
     11/10/2009        240.000        179.672        898.358        191.558        106.800        600.000        181.922        23263.1          8.000
