ApsimVersion = 7.10 r4171
Title = 14_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999         40.000        185.313        926.563        308.763         17.800        600.000        123.469        18189.8          8.000
     05/10/2000         40.000        134.379        671.895         54.095         17.800        600.000         74.244        15266.8          8.000
     02/10/2001         40.000        106.034        530.171        -87.629         17.800        600.000         65.581        12047.8          8.000
     22/09/2002         40.000        143.911        719.554        101.754         17.800        600.000         85.057        14851.3          8.000
     02/10/2003         40.000        142.812        714.061         96.261         17.800        600.000         69.932        15671.6          8.000
     18/10/2004         40.000        129.565        647.825         30.025         17.800        600.000         73.630        14395.8          8.000
     22/09/2005         40.000        147.912        739.561        121.761         17.800        600.000         88.132        15454.1          8.000
     27/09/2006         40.000        156.206        781.030        163.230         17.800        600.000        101.623        16306.6          8.000
     26/09/2007         40.000        117.285        586.424        -31.376         17.800        600.000         75.484        14185.1          8.000
     09/10/2008         40.000        121.859        609.297         -8.503         17.800        600.000         77.025        13031.0          8.000
     11/10/2009         40.000        156.543        782.715        164.915         17.800        600.000         86.997        17769.6          8.000
