ApsimVersion = 7.10 r4171
Title = 38_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        160.000        205.309       1026.547        355.347         71.200        600.000        170.033        21150.6          8.000
     23/09/2000        160.000        180.996        904.978        233.778         71.200        600.000        106.198        18032.7          8.000
     20/09/2001        160.000        154.630        773.148        101.948         71.200        600.000        105.246        15144.7          8.000
     12/09/2002        160.000        194.585        972.923        301.723         71.200        600.000        153.132        18562.7          8.000
     19/09/2003        160.000        171.679        858.393        187.193         71.200        600.000        129.414        17310.4          8.000
     03/10/2004        160.000        202.864       1014.322        343.122         71.200        600.000        133.098        20453.3          8.000
     13/09/2005        160.000        197.224        986.120        314.920         71.200        600.000        143.479        18546.0          8.000
     15/09/2006        160.000        198.385        991.925        320.725         71.200        600.000        166.123        19986.6          8.000
     17/09/2007        160.000        196.681        983.405        312.205         71.200        600.000        145.758        18793.8          8.000
     28/09/2008        160.000        200.402       1002.008        330.808         71.200        600.000        134.771        19358.6          8.000
     11/10/2009        160.000        202.927       1014.634        343.434         71.200        600.000        143.814        21497.2          8.000
