ApsimVersion = 7.10 r4171
Title = 2_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999          0.000        109.957        549.785        -50.215          0.000        600.000         64.368        12427.6          8.000
     23/09/2000          0.000         70.409        352.047       -247.953          0.000        600.000         43.205         8827.6          8.000
     20/09/2001          0.000         57.853        289.264       -310.736          0.000        600.000         43.404         7829.1          8.000
     12/09/2002          0.000         72.614        363.071       -236.929          0.000        600.000         46.326         8719.8          8.000
     19/09/2003          0.000         75.866        379.332       -220.668          0.000        600.000         42.425         9207.4          8.000
     03/10/2004          0.000         37.407        187.033       -412.967          0.000        600.000         38.810         7883.6          8.000
     13/09/2005          0.000         69.116        345.578       -254.422          0.000        600.000         42.734         8072.5          8.000
     15/09/2006          0.000         86.901        434.503       -165.497          0.000        600.000         55.931         9714.5          8.000
     17/09/2007          0.000         74.618        373.089       -226.911          0.000        600.000         47.545         8335.4          8.000
     28/09/2008          0.000         88.171        440.857       -159.143          0.000        600.000         54.180         8933.1          8.000
     11/10/2009          0.000        100.958        504.788        -95.212          0.000        600.000         57.100        11207.2          8.000
