ApsimVersion = 7.10 r4171
Title = 70_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/09/1999        280.000        213.194       1065.970        341.370        124.600        600.000        208.887        24484.7          8.000
     25/09/2000        280.000        218.024       1090.119        365.519        124.600        600.000        160.982        22658.9          8.000
     22/09/2001        280.000        178.509        892.547        167.947        124.600        600.000        153.337        19707.8          8.000
     20/09/2002        280.000        197.663        988.313        263.713        124.600        600.000        191.766        21659.8          8.000
     25/09/2003        280.000        200.926       1004.628        280.028        124.600        600.000        175.672        20029.8          8.000
     12/10/2004        280.000        211.185       1055.924        331.324        124.600        600.000        199.886        26952.0          8.000
     19/09/2005        280.000        214.608       1073.041        348.441        124.600        600.000        189.012        23247.7          8.000
     26/09/2006        280.000        208.878       1044.388        319.788        124.600        600.000        210.064        23852.9          8.000
     19/09/2007        280.000        198.419        992.096        267.496        124.600        600.000        204.777        24296.0          8.000
     08/10/2008        280.000        208.045       1040.225        315.625        124.600        600.000        172.594        22539.3          8.000
     11/10/2009        280.000        195.999        979.995        255.395        124.600        600.000        206.600        25611.5          8.000
