ApsimVersion = 7.10 r4171
Title = 46_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     05/09/1999        200.000        208.549       1042.743        353.743         89.000        600.000        179.440        22003.9          8.000
     10/09/2000        200.000        203.865       1019.324        330.324         89.000        600.000        127.157        19619.4          8.000
     05/09/2001        200.000        161.190        805.948        116.948         89.000        600.000        119.811        16259.7          8.000
     05/09/2002        200.000        197.297        986.487        297.487         89.000        600.000        165.424        19519.9          8.000
     09/09/2003        200.000        199.558        997.791        308.791         89.000        600.000        155.034        18746.5          8.000
     22/09/2004        200.000        206.371       1031.854        342.854         89.000        600.000        162.339        22541.8          8.000
     07/09/2005        200.000        208.943       1044.716        355.716         89.000        600.000        155.753        20108.0          8.000
     06/09/2006        200.000        204.166       1020.828        331.828         89.000        600.000        181.787        20920.0          8.000
     04/09/2007        200.000        198.634        993.170        304.170         89.000        600.000        162.154        20509.9          8.000
     19/09/2008        200.000        202.900       1014.499        325.499         89.000        600.000        143.724        20306.8          8.000
     24/09/2009        200.000        213.036       1065.181        376.181         89.000        600.000        173.055        24815.2          8.000
