ApsimVersion = 7.10 r4171
Title = 67_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        280.000        213.302       1066.508        341.908        124.600        600.000        204.780        23618.4          8.000
     18/09/2000        280.000        216.230       1081.152        356.552        124.600        600.000        169.174        23146.5          8.000
     14/09/2001        280.000        179.338        896.690        172.090        124.600        600.000        156.193        19859.8          8.000
     13/09/2002        280.000        202.351       1011.754        287.154        124.600        600.000        192.938        21287.4          8.000
     18/09/2003        280.000        198.374        991.868        267.268        124.600        600.000        182.132        19551.9          8.000
     02/10/2004        280.000        213.625       1068.123        343.523        124.600        600.000        209.537        26630.0          8.000
     13/09/2005        280.000        217.499       1087.493        362.893        124.600        600.000        195.352        23693.5          8.000
     17/09/2006        280.000        211.959       1059.796        335.196        124.600        600.000        208.231        22714.6          8.000
     10/09/2007        280.000        206.110       1030.552        305.952        124.600        600.000        210.667        23441.3          8.000
     28/09/2008        280.000        211.077       1055.387        330.787        124.600        600.000        181.524        22903.8          8.000
     11/10/2009        280.000        207.720       1038.600        314.000        124.600        600.000        210.276        25767.1          8.000
