ApsimVersion = 7.10 r4171
Title = 40_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999        160.000        205.904       1029.520        358.320         71.200        600.000        159.093        20534.2          8.000
     18/09/2000        160.000        198.269        991.344        320.144         71.200        600.000        108.261        19647.1          8.000
     14/09/2001        160.000        148.990        744.952         73.752         71.200        600.000         99.118        15931.8          8.000
     13/09/2002        160.000        176.574        882.869        211.669         71.200        600.000        133.267        17634.2          8.000
     18/09/2003        160.000        187.873        939.367        268.167         71.200        600.000        134.456        18940.0          8.000
     30/09/2004        160.000        202.120       1010.602        339.402         71.200        600.000        120.539        20704.8          8.000
     13/09/2005        160.000        194.615        973.077        301.877         71.200        600.000        139.226        19376.2          8.000
     17/09/2006        160.000        205.064       1025.322        354.122         71.200        600.000        166.075        20904.4          8.000
     10/09/2007        160.000        185.430        927.149        255.949         71.200        600.000        134.615        18721.9          8.000
     28/09/2008        160.000        193.653        968.263        297.063         71.200        600.000        127.468        19512.4          8.000
     11/10/2009        160.000        206.532       1032.659        361.459         71.200        600.000        142.092        22784.5          8.000
