ApsimVersion = 7.10 r4171
Title = 69_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        280.000        203.113       1015.565        290.965        124.600        600.000        207.649        22656.9          8.000
     08/10/2000        280.000        170.275        851.375        126.775        124.600        600.000        150.477        20762.5          8.000
     17/10/2001        280.000        187.652        938.262        213.662        124.600        600.000        157.969        19622.0          8.000
     06/10/2002        280.000        205.451       1027.253        302.653        124.600        600.000        194.747        21652.7          8.000
     02/10/2003        280.000        138.560        692.799        -31.801        124.600        600.000        153.754        16047.0          8.000
     18/10/2004        280.000        157.422        787.109         62.509        124.600        600.000        212.121        23421.8          8.000
     05/10/2005        280.000        206.371       1031.854        307.254        124.600        600.000        195.914        23198.8          8.000
     12/10/2006        280.000        188.539        942.695        218.095        124.600        600.000        211.992        22268.5          8.000
     09/10/2007        280.000        201.314       1006.571        281.971        124.600        600.000        202.418        22595.4          8.000
     29/10/2008        280.000        203.105       1015.524        290.924        124.600        600.000        187.550        22087.8          8.000
     11/10/2009        280.000        115.559        577.796       -146.804        124.600        600.000        200.416        21545.2          8.000
