ApsimVersion = 7.10 r4171
Title = 36_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        120.000        179.467        897.335        243.935         53.400        600.000        172.997        20921.7          8.000
     08/10/2000        120.000        150.360        751.799         98.399         53.400        600.000         95.178        17740.5          8.000
     17/10/2001        120.000        161.968        809.841        156.441         53.400        600.000        100.457        16371.8          8.000
     16/10/2002        120.000        198.821        994.107        340.707         53.400        600.000        137.521        19362.8          8.000
     02/10/2003        120.000        104.442        522.208       -131.192         53.400        600.000        102.534        14276.2          8.000
     18/10/2004        120.000        138.703        693.515         40.115         53.400        600.000        131.609        20615.0          8.000
     13/10/2005        120.000        182.515        912.573        259.173         53.400        600.000        113.717        17998.9          8.000
     12/10/2006        120.000        168.243        841.216        187.816         53.400        600.000        167.364        20368.1          8.000
     21/10/2007        120.000        165.187        825.937        172.537         53.400        600.000        122.970        17711.1          8.000
     29/10/2008        120.000        182.734        913.669        260.269         53.400        600.000        122.714        18391.1          8.000
     11/10/2009        120.000         99.085        495.423       -157.977         53.400        600.000        132.166        20606.4          8.000
