ApsimVersion = 7.10 r4171
Title = 63_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        240.000        186.289        931.443        224.643        106.800        600.000        205.687        22092.0          8.000
     08/10/2000        240.000        153.252        766.258         59.458        106.800        600.000        137.186        19867.4          8.000
     17/10/2001        240.000        165.138        825.691        118.891        106.800        600.000        149.999        18725.9          8.000
     16/10/2002        240.000        200.585       1002.924        296.124        106.800        600.000        187.352        21907.6          8.000
     02/10/2003        240.000        116.948        584.742       -122.058        106.800        600.000        143.079        15035.2          8.000
     18/10/2004        240.000        140.643        703.216         -3.584        106.800        600.000        200.059        22873.2          8.000
     13/10/2005        240.000        207.915       1039.577        332.777        106.800        600.000        179.204        22018.1          8.000
     12/10/2006        240.000        169.127        845.635        138.835        106.800        600.000        210.268        21715.0          8.000
     21/10/2007        240.000        194.148        970.738        263.938        106.800        600.000        198.466        22335.7          8.000
     29/10/2008        240.000        186.020        930.099        223.299        106.800        600.000        175.286        21587.4          8.000
     11/10/2009        240.000        100.095        500.473       -206.327        106.800        600.000        189.045        21450.2          8.000
