ApsimVersion = 7.10 r4171
Title = 4_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     14/09/1999          0.000         68.325        341.626       -258.374          0.000        600.000         47.301         9429.9          8.000
     18/09/2000          0.000         20.708        103.541       -496.459          0.000        600.000         34.534         7192.3          8.000
     14/09/2001          0.000          2.781         13.906       -586.094          0.000        600.000         32.722         5674.3          8.000
     13/09/2002          0.000         13.107         65.533       -534.467          0.000        600.000         31.861         6114.3          8.000
     18/09/2003          0.000          0.000          0.000       -600.000          0.000        600.000         29.837         5739.4          8.000
     30/09/2004          0.000          0.000          0.000       -600.000          0.000        600.000         31.134         6092.7          8.000
     13/09/2005          0.000         14.221         71.107       -528.893          0.000        600.000         32.448         6449.0          8.000
     17/09/2006          0.000         20.672        103.362       -496.638          0.000        600.000         33.967         6653.4          8.000
     11/09/2007          0.000         12.265         61.325       -538.675          0.000        600.000         31.489         6447.4          8.000
     28/09/2008          0.000          5.899         29.492       -570.508          0.000        600.000         31.308         6036.2          8.000
     11/10/2009          0.000          0.081          0.404       -599.596          0.000        600.000         33.130         6450.2          8.000
