ApsimVersion = 7.10 r4171
Title = 65_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        280.000        210.126       1050.630        326.030        124.600        600.000        200.515        22834.6          8.000
     23/09/2000        280.000        214.553       1072.763        348.163        124.600        600.000        179.576        22712.9          8.000
     20/09/2001        280.000        179.260        896.302        171.702        124.600        600.000        170.387        19540.2          8.000
     12/09/2002        280.000        201.518       1007.592        282.992        124.600        600.000        192.379        20014.7          8.000
     19/09/2003        280.000        183.397        916.984        192.384        124.600        600.000        177.853        17972.2          8.000
     03/10/2004        280.000        209.759       1048.793        324.193        124.600        600.000        212.621        25310.2          8.000
     13/09/2005        280.000        210.260       1051.300        326.700        124.600        600.000        196.770        22260.9          8.000
     15/09/2006        280.000        202.398       1011.990        287.390        124.600        600.000        196.536        21100.1          8.000
     17/09/2007        280.000        200.655       1003.274        278.674        124.600        600.000        187.532        21078.0          8.000
     28/09/2008        280.000        208.500       1042.501        317.901        124.600        600.000        189.211        21731.5          8.000
     11/10/2009        280.000        203.526       1017.628        293.028        124.600        600.000        199.571        23496.6          8.000
