ApsimVersion = 7.10 r4171
Title = 11_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999         40.000        134.835        674.173         56.373         17.800        600.000         71.234        14665.5          8.000
     24/09/2000         40.000         63.879        319.393       -298.407         17.800        600.000         39.228         8877.2          8.000
     20/09/2001         40.000         57.980        289.900       -327.900         17.800        600.000         41.654         8646.2          8.000
     12/09/2002         40.000         74.142        370.710       -247.090         17.800        600.000         48.317         9239.4          8.000
     19/09/2003         40.000        104.645        523.227        -94.573         17.800        600.000         51.200        12185.1          8.000
     03/10/2004         40.000         90.026        450.130       -167.670         17.800        600.000         51.012        11142.5          8.000
     13/09/2005         40.000         88.361        441.805       -175.995         17.800        600.000         55.506        10242.4          8.000
     15/09/2006         40.000        129.837        649.187         31.387         17.800        600.000         75.547        13891.3          8.000
     17/09/2007         40.000         88.061        440.304       -177.496         17.800        600.000         53.968        10908.8          8.000
     28/09/2008         40.000        103.981        519.907        -97.893         17.800        600.000         58.931        11590.3          8.000
     11/10/2009         40.000        117.821        589.105        -28.695         17.800        600.000         62.272        13539.7          8.000
