ApsimVersion = 7.10 r4171
Title = 5_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     29/09/1999          0.000         85.544        427.722       -172.278          0.000        600.000         49.872        10217.0          8.000
     05/10/2000          0.000         18.510         92.548       -507.452          0.000        600.000         34.612         7033.4          8.000
     02/10/2001          0.000          0.000          0.000       -600.000          0.000        600.000         30.734         5245.5          8.000
     22/09/2002          0.000         13.858         69.292       -530.708          0.000        600.000         31.925         6122.2          8.000
     02/10/2003          0.000          3.573         17.863       -582.137          0.000        600.000         30.358         5904.0          8.000
     18/10/2004          0.000          0.000          0.000       -600.000          0.000        600.000         31.655         6395.5          8.000
     22/09/2005          0.000         33.143        165.717       -434.283          0.000        600.000         34.842         6993.5          8.000
     27/09/2006          0.000          7.904         39.521       -560.479          0.000        600.000         32.794         5997.7          8.000
     27/09/2007          0.000          8.941         44.706       -555.294          0.000        600.000         32.119         6257.3          8.000
     10/10/2008          0.000          0.000          0.000       -600.000          0.000        600.000         30.835         5627.2          8.000
     11/10/2009          0.000          0.005          0.023       -599.977          0.000        600.000         33.022         6256.0          8.000
