ApsimVersion = 7.10 r4171
Title = 42_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        160.000        201.410       1007.049        335.849         71.200        600.000        191.276        22016.0          8.000
     08/10/2000        160.000        166.353        831.764        160.564         71.200        600.000        114.922        18486.4          8.000
     17/10/2001        160.000        183.159        915.793        244.593         71.200        600.000        127.354        17657.2          8.000
     06/10/2002        160.000        201.295       1006.474        335.274         71.200        600.000        162.651        20187.2          8.000
     02/10/2003        160.000        115.123        575.617        -95.583         71.200        600.000        117.433        14758.6          8.000
     18/10/2004        160.000        156.856        784.282        113.082         71.200        600.000        155.100        22253.4          8.000
     05/10/2005        160.000        198.913        994.567        323.367         71.200        600.000        132.874        19122.9          8.000
     12/10/2006        160.000        187.867        939.335        268.135         71.200        600.000        186.660        21592.0          8.000
     09/10/2007        160.000        194.102        970.512        299.312         71.200        600.000        149.923        19478.9          8.000
     29/10/2008        160.000        200.095       1000.475        329.275         71.200        600.000        148.284        19227.5          8.000
     11/10/2009        160.000        114.975        574.875        -96.325         71.200        600.000        156.422        20890.5          8.000
