ApsimVersion = 7.10 r4171
Title = 9_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999          0.000        139.569        697.847         97.847          0.000        600.000         72.530        14035.9          8.000
     08/10/2000          0.000         38.453        192.265       -407.735          0.000        600.000         46.579         8432.2          8.000
     17/10/2001          0.000         48.030        240.149       -359.851          0.000        600.000         42.476         7941.3          8.000
     16/10/2002          0.000         79.376        396.879       -203.121          0.000        600.000         48.126         9187.7          8.000
     02/10/2003          0.000         51.705        258.523       -341.477          0.000        600.000         42.852         8264.4          8.000
     18/10/2004          0.000         13.692         68.459       -531.541          0.000        600.000         41.838         7736.9          8.000
     13/10/2005          0.000         16.427         82.135       -517.865          0.000        600.000         35.111         6482.6          8.000
     12/10/2006          0.000         32.902        164.508       -435.492          0.000        600.000         42.818         7417.1          8.000
     21/10/2007          0.000         29.781        148.903       -451.097          0.000        600.000         43.153         7808.5          8.000
     29/10/2008          0.000         28.478        142.391       -457.609          0.000        600.000         42.606         7261.6          8.000
     11/10/2009          0.000         26.115        130.577       -469.423          0.000        600.000         50.791         9708.3          8.000
