ApsimVersion = 7.10 r4171
Title = 12_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999         40.000        196.382        981.909        364.109         17.800        600.000        128.825        17922.0          8.000
     08/10/2000         40.000        137.344        686.720         68.920         17.800        600.000         76.439        14868.9          8.000
     10/10/2001         40.000        114.343        571.715        -46.085         17.800        600.000         67.382        11906.4          8.000
     26/09/2002         40.000        158.033        790.167        172.367         17.800        600.000         90.904        15139.8          8.000
     02/10/2003         40.000        120.148        600.740        -17.060         17.800        600.000         64.846        13609.2          8.000
     18/10/2004         40.000        150.287        751.434        133.634         17.800        600.000         79.799        14963.2          8.000
     23/09/2005         40.000        157.862        789.310        171.510         17.800        600.000         90.360        14817.2          8.000
     06/10/2006         40.000        170.245        851.223        233.423         17.800        600.000        113.931        15655.6          8.000
     02/10/2007         40.000        134.265        671.324         53.524         17.800        600.000         82.235        14528.6          8.000
     13/10/2008         40.000        132.438        662.188         44.388         17.800        600.000         74.799        13090.2          8.000
     11/10/2009         40.000        142.103        710.515         92.715         17.800        600.000         85.218        17190.4          8.000
