ApsimVersion = 7.10 r4171
Title = 38_Clyde_84
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999        160.000        207.408       1037.038        365.838         71.200        600.000        183.294        21972.6          8.000
     23/09/2000        160.000        190.029        950.145        278.945         71.200        600.000        120.521        18609.8          8.000
     20/09/2001        160.000        171.845        859.225        188.025         71.200        600.000        128.312        16683.4          8.000
     12/09/2002        160.000        197.623        988.115        316.915         71.200        600.000        165.703        19345.1          8.000
     19/09/2003        160.000        175.682        878.408        207.208         71.200        600.000        133.433        17540.1          8.000
     03/10/2004        160.000        203.212       1016.060        344.860         71.200        600.000        143.547        21167.3          8.000
     13/09/2005        160.000        203.089       1015.446        344.246         71.200        600.000        150.853        19089.4          8.000
     15/09/2006        160.000        200.279       1001.397        330.197         71.200        600.000        177.411        20553.6          8.000
     17/09/2007        160.000        197.801        989.005        317.805         71.200        600.000        151.156        19309.5          8.000
     28/09/2008        160.000        201.917       1009.587        338.387         71.200        600.000        140.530        19587.9          8.000
     11/10/2009        160.000        203.124       1015.620        344.420         71.200        600.000        150.945        21895.6          8.000
