ApsimVersion = 7.10 r4171
Title = 51_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     24/10/1999        200.000        202.905       1014.526        325.526         89.000        600.000        193.339        22242.0          8.000
     08/10/2000        200.000        167.674        838.369        149.369         89.000        600.000        119.687        18832.0          8.000
     17/10/2001        200.000        184.043        920.217        231.217         89.000        600.000        122.424        17403.9          8.000
     06/10/2002        200.000        201.264       1006.318        317.318         89.000        600.000        172.246        20717.6          8.000
     02/10/2003        200.000        109.818        549.090       -139.910         89.000        600.000        126.000        14462.8          8.000
     18/10/2004        200.000        157.383        786.917         97.917         89.000        600.000        173.898        23065.1          8.000
     05/10/2005        200.000        202.268       1011.339        322.339         89.000        600.000        143.655        19878.9          8.000
     12/10/2006        200.000        188.483        942.415        253.415         89.000        600.000        192.941        21905.2          8.000
     09/10/2007        200.000        199.824        999.120        310.120         89.000        600.000        170.696        21118.4          8.000
     29/10/2008        200.000        201.389       1006.943        317.943         89.000        600.000        153.483        19714.1          8.000
     11/10/2009        200.000        115.069        575.346       -113.654         89.000        600.000        172.881        21195.0          8.000
