ApsimVersion = 7.10 r4171
Title = 8_Floyd_198B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     12/10/1999          0.000        123.008        615.039         15.039          0.000        600.000         69.301        13819.6          8.000
     08/10/2000          0.000         53.219        266.095       -333.905          0.000        600.000         45.176         8724.8          8.000
     12/10/2001          0.000         40.372        201.858       -398.142          0.000        600.000         42.822         7792.8          8.000
     01/10/2002          0.000         47.847        239.234       -360.766          0.000        600.000         42.994         7773.7          8.000
     02/10/2003          0.000         71.666        358.332       -241.668          0.000        600.000         44.431         9073.1          8.000
     18/10/2004          0.000         35.573        177.863       -422.137          0.000        600.000         42.806         8548.3          8.000
     29/09/2005          0.000         72.395        361.977       -238.023          0.000        600.000         45.812         8565.4          8.000
     05/10/2006          0.000         77.441        387.207       -212.793          0.000        600.000         52.498         9330.9          8.000
     02/10/2007          0.000         66.242        331.208       -268.792          0.000        600.000         47.243         8411.1          8.000
     19/10/2008          0.000         67.794        338.972       -261.028          0.000        600.000         52.263         8381.7          8.000
     11/10/2009          0.000         52.804        264.022       -335.978          0.000        600.000         55.167        10393.3          8.000
