ApsimVersion = 7.10 r4171
Title = 12_Kenyon_83B
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     10/10/1999         40.000        158.162        790.809        173.009         17.800        600.000         74.115        14812.8          8.000
     08/10/2000         40.000         68.243        341.213       -276.587         17.800        600.000         41.486         9046.1          8.000
     10/10/2001         40.000         52.893        264.463       -353.337         17.800        600.000         41.135         8029.5          8.000
     26/09/2002         40.000         94.995        474.975       -142.825         17.800        600.000         53.998        10537.8          8.000
     02/10/2003         40.000        100.582        502.908       -114.892         17.800        600.000         48.201        11472.2          8.000
     18/10/2004         40.000        106.711        533.557        -84.243         17.800        600.000         55.700        11601.1          8.000
     23/09/2005         40.000        108.876        544.382        -73.418         17.800        600.000         59.778        11144.8          8.000
     06/10/2006         40.000        138.986        694.928         77.128         17.800        600.000         79.277        13779.0          8.000
     02/10/2007         40.000         89.436        447.181       -170.619         17.800        600.000         54.420        10963.0          8.000
     13/10/2008         40.000        100.024        500.120       -117.680         17.800        600.000         55.014        10660.5          8.000
     11/10/2009         40.000        111.407        557.035        -60.765         17.800        600.000         62.696        13742.6          8.000
