ApsimVersion = 7.10 r4171
Title = 2_Readlyn_399
           Date   fert_applied      corn_buac   GrossReturns      NetReturn          Ncost      FixedCost   Nupt_biomass        biomass         plants
   (dd/mm/yyyy)             ()             ()             ()             ()             ()             ()             ()        (kg/ha)    (plants/m2)
     18/09/1999          0.000        121.043        605.215          5.215          0.000        600.000         70.066        13403.0          8.000
     23/09/2000          0.000         73.013        365.066       -234.934          0.000        600.000         44.684         9303.4          8.000
     20/09/2001          0.000         59.056        295.282       -304.718          0.000        600.000         43.755         7969.9          8.000
     12/09/2002          0.000         74.751        373.756       -226.244          0.000        600.000         48.145         9051.0          8.000
     19/09/2003          0.000         78.469        392.343       -207.657          0.000        600.000         44.067         9546.3          8.000
     03/10/2004          0.000         47.126        235.628       -364.372          0.000        600.000         42.990         8588.3          8.000
     13/09/2005          0.000         74.469        372.343       -227.657          0.000        600.000         46.552         8656.6          8.000
     15/09/2006          0.000         93.760        468.800       -131.200          0.000        600.000         61.045        10408.4          8.000
     17/09/2007          0.000         77.185        385.924       -214.076          0.000        600.000         49.216         8684.8          8.000
     28/09/2008          0.000         94.136        470.682       -129.318          0.000        600.000         56.913         9154.0          8.000
     11/10/2009          0.000        110.324        551.619        -48.381          0.000        600.000         61.475        12281.0          8.000
